ID;Name;Year Published;Min Players;Max Players;Play Time;Min Age;Users Rated;Rating Average;BGG Rank;Complexity Average;Owned Users;Mechanics;Domains
122313;The Doge Ship;2012;2;5;90;13;242;6,09;8188;2,63;523;Action Points, Auction/Bidding, Dice Rolling;Strategy Games
244121;Kings of War: Vanguard;2018;2;2;60;0;56;8,45;8189;3,40;161;Dice Rolling;
289765;Michael;2019;1;4;90;14;118;6,78;8190;2,43;237;Cooperative Game, Narrative Choice / Paragraph;
104736;Et Toque!;2011;3;6;30;8;94;6,86;8191;1,50;150;Voting;
251037;1347: De Nigrae Pestis Ludo;2018;2;6;180;14;193;6,45;8192;2,82;561;Area Majority / Influence, Auction/Bidding, Take That, Worker Placement;
30771;18West;2007;2;6;360;14;69;7,29;8193;4;95;Network and Route Building, Simulation, Stock Holding;Strategy Games
14525;Outburst Remix!;2004;4;10;30;18;133;6,51;8194;1,14;373;Memory;
130242;Spice Merchant;2012;3;4;15;8;152;6,38;8195;1,20;278;Betting and Bluffing, Commodity Speculation, Hand Management, Secret Unit Deployment;
183212;18Dixie with 18MS and 18GA;2015;2;6;150;12;56;7,61;8196;3,50;74;Network and Route Building, Stock Holding, Tile Placement;
25423;Martian Coasters;2006;2;5;30;8;219;6,14;8197;1,25;528;Dice Rolling, Modular Board, Roll / Spin and Move;Abstract Games
159375;Prime Climb;2014;2;4;45;10;202;6,27;8198;1,38;791;Dice Rolling;Family Games
10672;Easy Come, Easy Go;2004;2;4;30;8;358;5,93;8199;1,02;395;Dice Rolling, Push Your Luck;Family Games
271038;Snowman Dice;2019;2;4;10;6;182;6,34;8200;1;359;Dice Rolling;Children's Games
231367;Dunkirk: France 1940;2018;2;6;180;12;60;7,77;8201;2,50;163;Campaign / Battle Card Driven, Chit-Pull System, Simulation;Wargames
20821;Tara, Seat of Kings;2006;2;4;45;10;173;6,28;8202;2,54;272;Hand Management;Abstract Games
173648;Booty;2015;3;6;60;10;119;6,74;8203;2,57;280;I Cut You Choose;Family Games, Strategy Games
147884;Ore: The Mining Game;2013;2;5;90;12;67;7,34;8204;2,50;168;Commodity Speculation, Contracts, Worker Placement;
236205;The Mansky Caper;2018;2;6;50;8;134;7,35;8205;2;407;Push Your Luck, Variable Player Powers;
280201;Troia;2019;2;2;40;10;104;6,73;8206;1,67;185;Area Movement;
191128;UNO: With Customizable Wild Cards;2015;2;10;30;7;255;6,28;8207;1;624;Hand Management;Family Games
142451;Cornish Smuggler;2013;2;5;120;13;520;5,94;8208;3,20;874;Action Points, Area-Impulse, Deck Bag and Pool Building, Network and Route Building, Pick-up and Deliver, Point to Point Movement, Simulation;Strategy Games, Thematic Games
72848;Kill the Overlord;2012;4;8;45;13;382;5,94;8209;1,38;766;Hand Management, Income, Take That, Variable Player Powers;Party Games, Thematic Games
189610;Vs System 2PCG: The Defenders;2016;2;4;60;0;70;7,51;8210;2;446;Hand Management, Variable Player Powers;
86458;Nations at War: Desert Heat;2013;2;2;45;14;77;7,49;8211;2,50;312;Chit-Pull System, Dice Rolling, Hexagon Grid, Simulation;Wargames
256685;Pandemain: Traditional Farmers' Bread;2019;1;4;120;12;52;8,37;8212;3,75;25;Set Collection, Simulation, Worker Placement;
289850;Dwar7s Spring;2020;2;4;80;12;53;8,42;8213;2,67;277;Deck Bag and Pool Building, Hand Management, Modular Board, Network and Route Building, Take That, Worker Placement;
8757;Nordkapp;1983;2;2;240;12;100;6,82;8214;3,23;474;Hexagon Grid;Wargames
302212;Sebastian Fitzek Safehouse Würfelspiel;2020;1;4;20;12;85;6,98;8215;1,33;227;Cooperative Game;
44558;Beer & Pretzels;2009;2;5;15;6;255;6,05;8216;1;332;Tile Placement;Party Games
17274;Attacktix Battle Figure Game: Star Wars;2005;2;2;10;8;284;6,10;8217;1,26;335;;Customizable Games
181031;Sweet Spot;2017;1;4;45;10;79;7,20;8218;1,50;189;Card Drafting, Hand Management, Solo / Solitaire Game;Strategy Games
85567;Passing Shot;2010;2;2;30;5;116;6,88;8219;1,20;185;Dice Rolling, Simulation;Family Games
160125;Gods' Gambit;2014;2;6;20;0;158;6,32;8220;1,58;306;Hand Management;
18058;Anno Domini: Spiel des Jahres;2004;2;8;30;10;148;6,33;8221;1,50;361;Card Drafting;
124044;Tooth & Nail: Factions;2012;2;4;30;0;176;6,22;8222;2,24;451;Action Points, Card Drafting, Hand Management, Variable Player Powers;
267402;War and Peace: Game of the Napoleonic Wars;2020;2;5;3000;0;60;8,23;8223;3,82;224;Dice Rolling, Events, Grid Movement, Hexagon Grid, Movement Points, Ratio / Combat Results Table, Scenario / Mission / Campaign Game, Simulation, Variable Set-up;Wargames
169658;The Guardians: Explore;2016;2;5;90;13;142;7,08;8224;3,20;355;Area Majority / Influence, Card Drafting, Deck Bag and Pool Building, Worker Placement;
100089;Inspector Moss: House Arrest;2011;1;1;30;10;77;7,23;8225;1,85;148;Dice Rolling, Modular Board, Tile Placement;
295;Europa 1945-2030;1998;3;6;120;12;325;5,96;8226;2,63;555;Voting;Strategy Games
5143;GolfProfi;2002;1;4;120;10;96;6,77;8227;2;153;Dice Rolling;
23977;Hell Dorado;2006;2;2;60;15;74;7,56;8228;3,64;180;Dice Rolling;Wargames
15911;San Ta Si;2005;2;2;15;10;188;6,22;8229;1,78;311;;Abstract Games
223096;Raid on Taihoku;2017;2;4;60;10;126;6,66;8230;2,40;197;Action Points, Area Movement, Cooperative Game, Role Playing, Variable Player Powers;
166298;Peptide: A Protein Building Game;2014;2;5;45;10;176;6,37;8231;1,89;984;Card Drafting, Hand Management;
23915;Solitaire Caesar;2006;1;1;60;12;130;6,66;8232;2,11;314;Area Movement, Dice Rolling;Wargames
319604;Ricochet;2020;1;100;20;14;49;7,87;8233;1;128;Cooperative Game, Solo / Solitaire Game;
88079;Dux Bellorum: Arthurian Wargaming Rules AD367-793;2012;2;4;60;0;60;8,01;8234;2,21;182;Dice Rolling, Line of Sight, Measurement Movement, Simulation;Wargames
244806;Nouvelle-France;2021;2;4;60;10;75;8,44;8235;2;150;Tile Placement;
278305;Battlelands;2019;3;5;60;14;107;6,81;8236;2;395;Auction/Bidding, Hand Management, Variable Player Powers;
160234;1750: Britain vs. France;2017;2;2;60;13;112;6,84;8237;2,17;270;Area Movement, Dice Rolling, Modular Board;Wargames
17994;Anno Domini: VIP;2004;2;8;30;10;80;7,00;8238;1,50;212;Card Drafting;
4915;Great War at Sea 2: The North & Baltic Seas;1998;2;4;180;12;113;6,76;8239;2,88;360;Dice Rolling, Grid Movement, Hexagon Grid, Simulation;Wargames
343;Twins;1996;3;6;30;8;194;6,23;8240;1,25;443;;Family Games
183963;Invaders from Dimension X!;2015;1;2;90;12;82;7,20;8241;2;284;Chit-Pull System, Dice Rolling, Hexagon Grid, Solo / Solitaire Game;Wargames
9177;Armchair Cricket;1981;2;4;60;8;153;6,56;8242;1,91;293;Trick-taking;
165984;Anno Domini: Wissenschaft & Forschung;2014;2;8;30;10;90;6,86;8243;1,33;216;;
25037;Eagles of the Empire: Spanish Eagles;2008;2;2;180;12;77;7,23;8244;2,91;317;Area Movement, Dice Rolling, Simulation;Wargames
15069;Ekonos;2004;2;6;60;0;118;6,73;8245;2,47;134;Stock Holding;
32288;Dou Dizhu;0;3;4;30;0;93;6,96;8246;2,11;61;Auction/Bidding, Betting and Bluffing, Hand Management, Ladder Climbing, Team-Based Game;
215521;Diceborn Heroes;2019;1;4;90;10;152;6,54;8247;2,40;432;Campaign / Battle Card Driven, Cooperative Game, Deck Bag and Pool Building, Dice Rolling;
226802;Galilean Moons;2020;1;4;60;14;56;7,84;8248;2,50;160;Area Majority / Influence, Hand Management, Set Collection, Variable Player Powers, Worker Placement;
183720;Cargolino Valentino;2015;2;6;30;5;140;6,51;8249;1;218;Roll / Spin and Move;
220987;Bloody Monday;2017;2;2;120;10;57;7,96;8250;3,33;198;Area Movement, Area-Impulse, Dice Rolling;Wargames
9640;Bloody Roads South;1992;1;2;240;12;69;7,49;8251;3,30;327;Hexagon Grid, Simulation;Wargames
17537;The Battle of Corinth: Standoff at the Tennessee, October 3-4, 1862;1981;1;2;240;12;58;7,85;8252;3,54;242;Hexagon Grid;Wargames
5333;Invasion: Norway;1995;2;2;360;12;96;6,90;8253;3,50;423;Dice Rolling, Hexagon Grid, Simulation;Wargames
148309;Gazala: The Cauldron;2013;2;2;180;12;72;7,33;8254;2,63;371;Chit-Pull System, Hexagon Grid;Wargames
162480;Rise of the Kage;2015;2;4;60;13;130;6,73;8255;3,22;364;Dice Rolling, Modular Board, Team-Based Game;
110643;Le Retour de l'Empereur;2011;2;8;720;0;59;7,93;8256;3,33;219;Hexagon Grid;Wargames
161813;Hangtown;2015;2;6;90;13;73;7,37;8257;3,55;200;Deck Bag and Pool Building, Dice Rolling, Hand Management, Simultaneous Action Selection, Variable Phase Order, Variable Player Powers, Worker Placement;
155315;New York 1776;2014;2;2;120;13;84;6,98;8258;2,30;291;Area Movement, Dice Rolling, Secret Unit Deployment;Wargames
106978;World at War: America Conquered;2013;2;2;240;12;69;7,64;8259;2,83;294;Chit-Pull System, Dice Rolling, Hexagon Grid;Wargames
161966;Armymals;2014;2;8;45;0;134;6,53;8260;2,25;232;Action Queue, Card Drafting, Dice Rolling, Variable Phase Order, Variable Player Powers;
6937;1829 Northern Board;1981;2;9;360;12;92;6,92;8261;3,86;223;Network and Route Building, Stock Holding, Tile Placement;Strategy Games
17705;Faces;2003;3;8;30;10;281;6,01;8262;1,11;452;;Party Games
178515;Little Circuses;2016;1;7;45;10;159;6,34;8263;2,40;445;Tile Placement, Worker Placement;
10248;Panther Line: Army Group North 1944;2004;2;2;180;12;57;7,86;8264;3,63;185;Dice Rolling, Hexagon Grid, Secret Unit Deployment, Simulation;Wargames
235767;Sorcerer & Stones;2017;1;4;60;8;139;6,45;8265;3;713;Grid Movement, Hand Management, Modular Board, Pattern Building, Set Collection;
2342;Mystery Mansion;1984;3;4;90;8;336;6,07;8266;1,90;720;Modular Board;Children's Games, Family Games
98529;Disney Pixar Cars 2 Sorry Sliders: World Grand Prix Race Edition;2011;2;4;15;6;238;6,04;8267;1,09;424;;Children's Games, Family Games
9865;Zürich 1799;1999;2;2;90;12;77;7,50;8268;2,63;274;Dice Rolling, Hexagon Grid, Movement Points, Ratio / Combat Results Table, Simulation;Wargames
1780;Knights of Camelot;1980;2;6;240;12;154;6,52;8269;2,54;410;Alliances, Area Movement, Dice Rolling, Events, Paper-and-Pencil, Push Your Luck, Race, Role Playing, Scenario / Mission / Campaign Game, Variable Player Powers;Thematic Games
298352;The Shining;2020;3;5;60;17;156;6,55;8270;2,10;680;Cooperative Game, Traitor Game;
193981;Downfall;2019;3;6;150;14;171;6,56;8271;3,85;701;Area Majority / Influence, Card Drafting, Simultaneous Action Selection;
240926;Pocket Pharma;2018;2;5;30;8;136;6,54;8272;1,67;465;Card Drafting, Hand Management, Pattern Building, Victory Points as a Resource;
246316;Forbidden City;2018;2;4;30;8;173;6,38;8273;1,86;260;Area Majority / Influence, Tile Placement;Family Games
58782;Bluffer;1993;2;10;20;12;80;7,02;8274;1,25;176;Player Judge, Simultaneous Action Selection;
34905;Backseat Drawing;2008;4;10;30;12;204;6,17;8275;1,11;408;Line Drawing, Team-Based Game;Party Games
21769;Talavera & Vimeiro;2007;2;2;1200;11;93;7,09;8276;3,73;445;Hexagon Grid;Wargames
5607;Battle of the Bulge;1991;2;2;120;12;230;6,11;8277;2,33;617;Hexagon Grid;Wargames
129395;Monopoly Millionaire Deal Card Game;2012;2;5;15;8;450;5,87;8278;1,33;1097;Hand Management, Set Collection;Family Games
225062;Anomia X;2017;3;6;60;17;105;6,79;8279;1;295;Pattern Recognition;
180205;Trans-Siberian Railroad;2015;3;5;60;0;72;7,12;8280;3;172;Network and Route Building, Stock Holding;Strategy Games
106560;American Mah Jongg;1937;2;5;45;12;55;7,59;8281;2;148;Set Collection;
272542;Jumanji Fluxx;2019;2;6;30;8;108;6,78;8282;1,33;545;Hand Management, Set Collection;
210660;Castellum: Maastricht;2018;2;4;200;12;91;6,87;8283;2,25;167;Cooperative Game, Set Collection, Take That, Tile Placement, Worker Placement;
128252;Danube 20;2012;2;2;0;12;60;7,51;8284;2;182;Dice Rolling, Hexagon Grid;Wargames
7090;Scottish Corridor: Lion Rampant;2003;2;2;120;12;73;7,56;8285;3,60;165;Dice Rolling, Hexagon Grid, Secret Unit Deployment, Simulation;Wargames
99770;Arcanum;2011;3;5;45;10;265;6,04;8286;2,64;666;Hand Management;
204592;The Mysterious Forest;2016;2;4;25;6;451;5,87;8287;1,09;1014;Cooperative Game, Dice Rolling, Memory;Children's Games
247567;D-Day Dice Pocket;2018;1;8;45;10;150;6,43;8288;1,20;768;Cooperative Game, Dice Rolling, Push Your Luck, Simultaneous Action Selection;Family Games, Party Games
166858;Villainous Vikings (Second Edition);2014;3;5;60;13;98;6,79;8289;2,50;246;Action Points, Card Drafting, Dice Rolling, Set Collection, Variable Player Powers;
271524;TIME Stories Revolution: A Midsummer Night;2020;1;4;180;12;84;6,93;8290;2;662;Cooperative Game, Role Playing, Storytelling, Variable Player Powers;
99696;Briscola Chiamata;1800;5;5;10;9;63;7,39;8291;2;39;Auction/Bidding, Hidden Roles, Team-Based Game, Trick-taking;
194532;Vs System 2PCG: A-Force;2016;2;2;30;12;65;7,65;8292;2;380;Hand Management, Variable Player Powers;
275800;Save the Meeples;2019;2;4;60;10;143;6,46;8293;2,75;276;Action Queue, Worker Placement;
1772;Asteroid;1980;2;2;180;10;150;6,44;8294;2,20;460;Dice Rolling, Grid Movement, Line of Sight, Modular Board, Movement Points, Simulation, Square Grid;Wargames
303648;Disney Hocus Pocus: The Game;2020;2;6;30;8;185;6,41;8295;1,33;705;Cooperative Game, Pattern Building;
291952;Jeff Davis: The Confederacy at War;2019;1;1;240;12;58;8,20;8296;3,22;123;Action Points, Action/Event, Area Movement, Dice Rolling, Events, Income, Movement Points, Point to Point Movement, Random Production, Scenario / Mission / Campaign Game, Simulation, Solo / Solitaire Game;Wargames
67972;Workshop of the World;2010;3;5;90;14;126;6,48;8297;2,59;200;Auction/Bidding, Network and Route Building, Tile Placement;
7310;One False Step for Mankind;2003;3;6;180;10;150;6,33;8298;2,59;649;Auction/Bidding, Dice Rolling, Modular Board, Simulation;
213421;Monster Kit;2016;1;5;10;3;92;7,09;8299;1,25;245;Set Collection;
264669;Antietam 1862;2019;1;2;300;13;59;7,83;8300;2,77;212;Dice Rolling, Grid Movement, Hexagon Grid, Line of Sight, Movement Points, Ratio / Combat Results Table, Scenario / Mission / Campaign Game, Simulation, Solo / Solitaire Game, Zone of Control;Wargames
82948;Konexi;2010;2;4;30;10;205;6,18;8301;1,25;438;Dice Rolling;
26315;WeyKick on Ice;2005;2;6;30;6;75;7,05;8302;1,22;47;;
2629;Ramses II;1997;1;5;30;7;624;5,79;8303;1,36;1518;Grid Movement, Memory;Children's Games
166640;Prime Time;2015;2;4;120;13;304;5,94;8304;3,33;650;Area Majority / Influence, Auction/Bidding, Hand Management;Strategy Games
264278;Dice Upon a Time;2019;2;5;60;10;108;7,03;8305;1,60;291;Action Queue, Dice Rolling, Pick-up and Deliver, Role Playing, Take That;
123604;Leuthen: Frederick's Greatest Victory 5 December, 1757;2012;2;2;40;12;77;7,18;8306;1,89;233;Hexagon Grid;Wargames
215482;Road Hog: Rule the Road;2017;2;5;30;10;185;6,27;8307;1,80;401;Dice Rolling, Hand Management, Modular Board, Point to Point Movement, Roll / Spin and Move, Take That;
801;Crimean War Battles;1978;2;2;120;12;86;6,86;8308;2,82;375;Hexagon Grid, Simulation;Wargames
267401;Lawyer Up;2021;2;2;75;13;65;7,48;8309;2,67;236;Area Majority / Influence, Card Drafting, Pattern Building, Set Collection;
254846;Peanut Club;2018;3;6;20;8;106;6,83;8310;1,75;165;Auction/Bidding, Set Collection;
35910;Cannonball Colony;2008;2;4;60;10;81;7,00;8311;2,44;79;Modular Board, Tile Placement;Abstract Games, Strategy Games
97332;Malifaux Rules Manual;2011;2;2;120;14;53;8,05;8312;3,75;161;Hand Management, Variable Player Powers;
229496;Pencils & Powers;2017;1;8;45;12;83;7,42;8313;1,75;202;Dice Rolling, Paper-and-Pencil;
238919;The Battle of Wakefield: Yorkshire, England 30 December 1460;2017;1;2;120;14;71;7,22;8314;2,88;495;Dice Rolling, Hexagon Grid, Line of Sight, Simulation;Wargames
171234;Skulldug!;2015;1;6;90;13;144;6,53;8315;2;512;Action Points, Dice Rolling, Tile Placement, Variable Player Powers;
230514;Tadmor;2017;2;4;120;14;81;7,21;8316;3,20;218;Action Queue, Set Collection, Trading, Worker Placement;
265399;Godsforge;2019;2;4;40;14;123;6,63;8317;2;295;Dice Rolling, Simultaneous Action Selection;
172033;Crab Stack;2015;2;4;20;8;175;6,29;8318;1,89;320;Player Elimination, Point to Point Movement;Abstract Games, Family Games
2174;Coup d'État;1966;3;4;30;10;131;6,50;8319;2,21;490;Hand Management, Trick-taking;
73312;4 Seasons;2010;2;2;15;10;153;6,33;8320;1,83;344;Hand Management, I Cut You Choose;
162391;Archaeologia;2014;2;4;40;8;101;6,72;8321;2,17;184;Action Points, Area Movement, Hand Management, Modular Board, Set Collection, Trading;Family Games
227935;Wonderland's War;2021;2;5;75;13;64;8,41;8322;3;207;Area Majority / Influence, Card Drafting, Deck Bag and Pool Building, Dice Rolling;
238700;Lanzeloth;2017;2;6;30;7;90;6,87;8323;1,67;163;Memory, Push Your Luck, Set Collection;
19145;Disposable Heroes and Coffin For Seven Brothers: Infantry and Vehicle Small Unit Skirmish Wargaming in WWII;2004;2;2;120;12;62;7,58;8324;3,14;120;Dice Rolling;Wargames
15271;Contrario;2001;2;12;30;13;234;6,08;8325;1,13;544;;Party Games
538;Manager;1979;3;6;60;10;131;6,46;8326;2,53;204;Simultaneous Action Selection, Stock Holding;
225981;Penguin Trap;2017;2;4;10;3;286;6,02;8327;1;495;Player Elimination, Push Your Luck;
283077;Warhammer Underworlds: Dreadfane;2019;2;2;45;12;54;8,05;8328;3;240;Deck Bag and Pool Building, Dice Rolling, Grid Movement;
2200;Falsche FuFFziger;1994;3;6;90;12;127;6,47;8329;2,55;302;Auction/Bidding;
257378;East Indiaman;2018;2;4;90;12;89;6,90;8330;3;121;Area Majority / Influence, Set Collection, Worker Placement;
13077;Wizard's Garden;2004;2;2;45;12;91;7,06;8331;1,67;174;Pattern Building;Abstract Games
15173;Die Insel;2005;2;4;45;10;106;6,70;8332;1,91;217;Cooperative Game;Family Games, Thematic Games
188021;Doughnut Drive-Thru;2015;2;4;30;10;228;6,07;8333;1,40;452;Dice Rolling, Worker Placement;
2521;Nexus;2001;2;4;20;10;214;6,15;8334;1,70;615;Area Majority / Influence, Tile Placement;Abstract Games
155822;Krosmaster Junior;2014;2;4;15;7;279;6,05;8335;1;1079;Action Points, Grid Movement, Variable Player Powers;
221661;Patriots & Redcoats;2018;4;10;25;8;116;6,99;8336;1,50;285;Player Elimination, Secret Unit Deployment, Take That, Team-Based Game, Voting;Party Games
32048;Bobbin' Bumblebee;2007;2;4;10;3;183;6,20;8337;1;174;Player Elimination;Children's Games
118215;Würfelwurst;2012;2;4;15;8;199;6,17;8338;1;272;Dice Rolling;
134964;Moonbase Alpha;2012;2;2;90;12;92;6,86;8339;2,50;212;Area Movement, Dice Rolling;Wargames
209450;Länder toppen!;2016;2;6;45;8;100;6,80;8340;1,50;138;Set Collection;
246812;Brothers;2018;2;4;15;8;159;6,42;8341;1;254;Enclosure, Modular Board, Tile Placement;
286205;18NewEngland;2019;3;5;0;0;55;7,65;8342;3,40;185;Network and Route Building, Stock Holding, Tile Placement;
14186;Bao;0;2;2;40;0;112;6,76;8343;3,60;223;Mancala;Abstract Games
1618;French Foreign Legion;1982;2;3;60;10;71;7,32;8344;2;190;Chit-Pull System, Dice Rolling, Grid Movement, Line of Sight, Movement Points, Paper-and-Pencil, Scenario / Mission / Campaign Game, Simulation, Square Grid, Three Dimensional Movement;Wargames
202494;Encounters: Shadowrun;2016;1;8;30;13;169;6,25;8345;2,50;397;Dice Rolling, Push Your Luck;
149746;My Little Pony: Collectible Card Game;2013;2;2;20;10;277;6,10;8346;2,72;698;Deck Construction, Hand Management, Variable Player Powers;Customizable Games
8350;Napoleon at Eylau;1977;1;2;120;12;126;6,54;8347;2,22;446;Dice Rolling, Hexagon Grid, Simulation;Wargames
38918;Hooop!;2006;2;4;20;7;261;6,01;8348;1,71;354;Point to Point Movement;Abstract Games
238026;Greater East Asia Co-Prosperity Sphere: War in Asia and the Pacific;2017;2;2;90;12;64;7,66;8349;3;245;Area Movement, Campaign / Battle Card Driven, Dice Rolling, Movement Points, Simulation;Wargames
65516;Ablaze!;2010;1;4;30;10;277;6,00;8350;2;615;Cooperative Game, Modular Board, Simulation, Tile Placement;Strategy Games
245382;The Way of the Bear;2018;2;4;35;8;136;6,45;8351;1,50;203;Area Majority / Influence, Set Collection;
164917;Bananagrams WildTiles;2014;1;8;15;8;133;6,48;8352;1;437;Tile Placement;
20269;Pikemen;1997;2;4;15;8;84;6,95;8353;2,83;104;Point to Point Movement;Abstract Games
57201;Greedy Kingdoms;2009;2;2;20;10;109;6,63;8354;1,67;177;Betting and Bluffing, Secret Unit Deployment, Set Collection, Simultaneous Action Selection;
3078;Knockabout;2001;2;3;20;10;95;6,75;8355;2,56;144;Dice Rolling, Grid Movement;Abstract Games
